lens,role_unit_key,induction_k,induced_cluster,cluster_dominant_role,cluster_dominant_role_share,dominant_role,occurrences,status_standard,supported_standard,supported_loose,induced_agrees_with_audited_role,induced_high_purity
broad_shape,E|al,24,7,R00,0.557,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,E|ar,24,7,R00,0.557,R00,32,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,E|dy,24,22,R06,0.223,R06,367,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|edy,24,22,R06,0.223,H01,203,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,E|eey,24,3,R06,0.531,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,E|ey,24,3,R06,0.531,R06,195,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,E|in,24,7,R00,0.557,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,E|ol,24,7,R00,0.557,R00,78,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,E|or,24,7,R00,0.557,R00,38,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,E|y,24,3,R06,0.531,R06,156,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,GBE|or,24,12,R00,0.516,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,GB|dy,24,5,R06,0.599,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
broad_shape,GB|edy,24,5,R06,0.599,R00,42,LOW_POWER_OR_UNSTABLE,False,False,False,True
broad_shape,GB|ey,24,5,R06,0.599,R06,30,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GB|ol,24,5,R06,0.599,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GB|or,24,5,R06,0.599,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,GB|y,24,5,R06,0.599,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,GEO|dy,24,2,R06,0.428,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,GE|eey,24,2,R06,0.428,R00,12,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,GE|ol,24,9,R00,0.365,R06,19,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
broad_shape,GOE|r,24,15,R06,0.492,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,GOL|y,24,4,R00,0.747,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
broad_shape,GO|NONE,24,20,R00,0.473,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,GO|m,24,18,R00,0.492,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,G|NONE,24,18,R00,0.492,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,G|aiin,24,2,R06,0.428,R06,44,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,G|ain,24,2,R06,0.428,R06,23,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,G|al,24,2,R06,0.428,R06,15,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,G|ar,24,2,R06,0.428,R06,40,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,G|edy,24,2,R06,0.428,R00,37,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,G|eedy,24,2,R06,0.428,R00,35,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,G|eey,24,2,R06,0.428,R06,30,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,G|ey,24,2,R06,0.428,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,G|ol,24,2,R06,0.428,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
broad_shape,G|or,24,2,R06,0.428,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,G|y,24,2,R06,0.428,H01,127,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,LB|edy,24,16,R00,0.929,R00,45,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
broad_shape,LB|ey,24,16,R00,0.929,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
broad_shape,LG|ain,24,10,R00,0.844,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,LG|eedy,24,10,R00,0.844,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,LG|eey,24,10,R00,0.844,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,LO|NONE,24,8,R00,1.0,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,L|NONE,24,20,R00,0.473,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,L|aiin,24,21,R00,0.423,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,L|ol,24,21,R00,0.423,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,L|or,24,21,R00,0.423,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,L|y,24,21,R00,0.423,R06,31,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,OD|aiin,24,23,R00,0.564,R00,17,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,OD|ar,24,23,R00,0.564,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OE|iin,24,21,R00,0.423,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OE|r,24,15,R06,0.492,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OGB|y,24,14,R00,0.57,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OG|NONE,24,20,R00,0.473,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OG|y,24,4,R00,0.747,R00,26,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
broad_shape,OI|r,24,15,R06,0.492,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,OLB|edy,24,12,R00,0.516,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OLOL|y,24,4,R00,0.747,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OLO|NONE,24,18,R00,0.492,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OLO|m,24,18,R00,0.492,R00,23,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OLX|NONE,24,20,R00,0.473,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,OL|aiin,24,1,R00,0.611,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OL|al,24,1,R00,0.611,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OL|ar,24,1,R00,0.611,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OL|dy,24,1,R00,0.611,R00,34,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,OL|ol,24,1,R00,0.611,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OL|or,24,21,R00,0.423,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,OL|y,24,1,R00,0.611,R00,86,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,OXGX|y,24,4,R00,0.747,R00,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,OX|NONE,24,20,R00,0.473,R00,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
broad_shape,O|NONE,24,20,R00,0.473,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,False
broad_shape,O|dy,24,0,R06,0.369,R00,43,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
broad_shape,O|iin,24,0,R06,0.369,R10,391,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,O|in,24,0,R06,0.369,R06,227,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,O|l,24,0,R06,0.369,R07,506,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,O|m,24,0,R06,0.369,R06,73,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,O|n,24,0,R06,0.369,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,O|r,24,0,R06,0.369,R06,396,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,XGX|aiin,24,9,R00,0.365,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,XGX|edy,24,22,R06,0.223,R00,12,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,XGX|ey,24,9,R00,0.365,R00,37,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,XGX|ol,24,9,R00,0.365,R07,30,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,XGX|or,24,9,R00,0.365,R04,18,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,XGX|y,24,14,R00,0.57,R00,122,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,XO|NONE,24,20,R00,0.473,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
broad_shape,X|NONE,24,20,R00,0.473,R06,46,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
broad_shape,X|y,24,21,R00,0.423,R06,30,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
stolfi_inspired_signature,G_k|S_BDY|T_dy,24,11,R00,0.5,H09,26,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_BEY|T_ey,24,20,H08,0.62,H08,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_BY|T_y,24,20,H08,0.62,R00,24,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,G_k|S_EDY|T_dy,24,2,H01,0.33,H12,123,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_EDY|T_edy,24,2,H01,0.33,H01,118,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_EGY|T_y,24,0,R00,0.671,R06,28,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
stolfi_inspired_signature,G_k|S_EODY|T_dy,24,5,R00,0.716,R00,26,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_EOL|T_ol,24,20,H08,0.62,H08,21,LOW_POWER_OR_UNSTABLE,False,False,True,True
stolfi_inspired_signature,G_k|S_EXGXY|T_y,24,0,R00,0.671,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_EY|T_ey,24,20,H08,0.62,H08,114,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_EY|T_y,24,20,H08,0.62,H08,37,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GBY|T_y,24,7,R06,0.409,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
stolfi_inspired_signature,G_k|S_GEDY|T_edy,24,23,R00,0.502,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_GEDY|T_eedy,24,23,R00,0.502,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_GEODY|T_dy,24,5,R00,0.716,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GEOL|T_ol,24,3,R06,0.776,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GEY|T_eey,24,23,R00,0.502,R00,32,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_GEY|T_ey,24,23,R00,0.502,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_GOEL|T_ain,24,23,R00,0.502,R06,14,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_k|S_GOIL|T_aiin,24,23,R00,0.502,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_GOL|T_ar,24,3,R06,0.776,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
stolfi_inspired_signature,G_k|S_GOL|T_ol,24,3,R06,0.776,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GO|T_NONE,24,5,R00,0.716,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_GY|T_y,24,23,R00,0.502,H01,91,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_LGEDY|T_eedy,24,16,R00,0.824,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_LGEY|T_eey,24,16,R00,0.824,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_ODY|T_dy,24,5,R00,0.716,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_OEL|T_in,24,21,H08,0.348,H08,94,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_OGY|T_y,24,0,R00,0.671,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_OIL|T_iin,24,12,R10,0.469,H08,86,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_k|S_OLDY|T_dy,24,5,R00,0.716,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_k|S_OLY|T_y,24,5,R00,0.716,R00,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
stolfi_inspired_signature,G_k|S_OL|T_l,24,21,H08,0.348,R07,116,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_k|S_OL|T_m,24,21,H08,0.348,H08,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_OL|T_r,24,21,H08,0.348,R03,68,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
stolfi_inspired_signature,G_k|S_XGXEY|T_ey,24,14,R00,0.412,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_k|S_XGXY|T_y,24,0,R00,0.671,R00,74,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
stolfi_inspired_signature,G_p|S_GBEDY|T_edy,24,7,R06,0.409,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_p|S_GBEY|T_ey,24,7,R06,0.409,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_BDY|T_dy,24,11,R00,0.5,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_BEDY|T_edy,24,10,R01,0.375,H15,13,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_BY|T_y,24,10,R01,0.375,H13,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_EDY|T_dy,24,2,H01,0.33,R01,52,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_EDY|T_edy,24,2,H01,0.33,H01,40,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,G_t|S_EXGXY|T_y,24,0,R00,0.671,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_EY|T_ey,24,10,R01,0.375,R01,18,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_EY|T_y,24,10,R01,0.375,R01,15,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,G_t|S_GBOL|T_or,24,7,R06,0.409,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GBY|T_y,24,7,R06,0.409,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GEDY|T_edy,24,13,R06,0.463,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GEDY|T_eedy,24,13,R06,0.463,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_GEY|T_eey,24,13,R06,0.463,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GOIL|T_aiin,24,13,R06,0.463,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_GY|T_y,24,13,R06,0.463,H01,33,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OEL|T_in,24,12,R10,0.469,R00,40,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OIL|T_iin,24,12,R10,0.469,R10,36,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,G_t|S_OLY|T_y,24,1,R00,0.566,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,G_t|S_OL|T_l,24,21,H08,0.348,H13,36,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OL|T_r,24,21,H08,0.348,H13,38,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,G_t|S_OXGXY|T_y,24,10,R01,0.375,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_XGXEY|T_ey,24,14,R00,0.412,R04,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_XGXOL|T_or,24,7,R06,0.409,R04,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,G_t|S_XGXY|T_y,24,7,R06,0.409,R04,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
stolfi_inspired_signature,NG|S_BDY|T_dy,24,11,R00,0.5,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BEDY|T_edy,24,8,R06,0.5,R00,39,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,NG|S_BEOL|T_ol,24,8,R06,0.5,R06,10,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,NG|S_BEY|T_eey,24,8,R06,0.5,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BEY|T_ey,24,8,R06,0.5,R00,37,LOW_POWER_OR_UNSTABLE,False,False,False,False
stolfi_inspired_signature,NG|S_BOL|T_ol,24,8,R06,0.5,R06,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BOL|T_or,24,8,R06,0.5,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_BO|T_NONE,24,6,R06,0.547,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_BY|T_y,24,6,R06,0.547,R00,33,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
stolfi_inspired_signature,NG|S_DOIL|T_aiin,24,15,R02,0.435,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_DOL|T_al,24,15,R02,0.435,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_DOL|T_ar,24,15,R02,0.435,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_DO|T_NONE,24,6,R06,0.547,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_DY|T_y,24,15,R02,0.435,R02,88,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_EDY|T_dy,24,9,R06,0.624,R06,192,LOW_POWER_OR_UNSTABLE,False,False,True,True
stolfi_inspired_signature,NG|S_EDY|T_edy,24,9,R06,0.624,R06,45,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
stolfi_inspired_signature,NG|S_ED|T_NONE,24,22,R00,0.52,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_EODY|T_dy,24,19,R00,0.704,R00,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_EOL|T_al,24,9,R06,0.624,R00,14,LOW_POWER_OR_UNSTABLE,False,False,False,True
stolfi_inspired_signature,NG|S_EOL|T_ar,24,9,R06,0.624,R00,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
stolfi_inspired_signature,NG|S_EOL|T_ol,24,9,R06,0.624,R00,51,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_EOL|T_or,24,9,R06,0.624,R00,27,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_EO|T_NONE,24,22,R00,0.52,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_EX|T_NONE,24,22,R00,0.52,R00,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
stolfi_inspired_signature,NG|S_EY|T_ey,24,9,R06,0.624,R06,63,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
stolfi_inspired_signature,NG|S_EY|T_y,24,9,R06,0.624,R06,104,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
stolfi_inspired_signature,NG|S_IL|T_in,24,9,R06,0.624,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_LBEDY|T_edy,24,17,R00,0.929,R00,45,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
stolfi_inspired_signature,NG|S_LBEY|T_ey,24,17,R00,0.929,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
stolfi_inspired_signature,NG|S_LOIL|T_aiin,24,18,R00,0.75,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LOL|T_ol,24,18,R00,0.75,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LOL|T_or,24,18,R00,0.75,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_LO|T_NONE,24,6,R06,0.547,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_LY|T_y,24,18,R00,0.75,R06,29,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_L|T_NONE,24,6,R06,0.547,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_ODOIL|T_aiin,24,4,R06,0.602,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,True
stolfi_inspired_signature,NG|S_ODY|T_dy,24,22,R00,0.52,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
stolfi_inspired_signature,NG|S_OEL|T_in,24,4,R06,0.602,R06,93,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
stolfi_inspired_signature,NG|S_OEL|T_r,24,4,R06,0.602,R06,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OIEL|T_iin,24,12,R10,0.469,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_OIL|T_iin,24,12,R10,0.469,R10,269,LOW_POWER_OR_UNSTABLE,False,False,True,False
stolfi_inspired_signature,NG|S_OLBEDY|T_edy,24,8,R06,0.5,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_OLDY|T_dy,24,1,R00,0.566,R09,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_OLOLY|T_y,24,1,R00,0.566,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OLOL|T_al,24,1,R00,0.566,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
stolfi_inspired_signature,NG|S_OLOL|T_m,24,1,R00,0.566,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OLOL|T_ol,24,1,R00,0.566,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OLO|T_NONE,24,1,R00,0.566,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OLY|T_y,24,1,R00,0.566,R00,50,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OL|T_l,24,4,R06,0.602,R06,355,LOW_POWER_OR_UNSTABLE,False,False,True,True
stolfi_inspired_signature,NG|S_OL|T_m,24,4,R06,0.602,R06,51,CONTEXTUAL_ROLE_SIGNAL,False,True,True,True
stolfi_inspired_signature,NG|S_OL|T_n,24,4,R06,0.602,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OL|T_r,24,4,R06,0.602,R06,290,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
stolfi_inspired_signature,NG|S_OX|T_NONE,24,6,R06,0.547,R00,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
stolfi_inspired_signature,NG|S_O|T_NONE,24,1,R00,0.566,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,True
stolfi_inspired_signature,NG|S_XO|T_NONE,24,22,R00,0.52,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
stolfi_inspired_signature,NG|S_XY|T_y,24,6,R06,0.547,R06,30,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
stolfi_inspired_signature,NG|S_X|T_NONE,24,6,R06,0.547,R06,46,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
