tier,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,status_standard,dominant_role_share,stratified_role_purity,metadata_concentration_risk_max_share,top_tokens
low_reliability_or_unlikely,surface_token,osaram,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osaram
low_reliability_or_unlikely,surface_token,osarsheeeo,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osarsheeeo
low_reliability_or_unlikely,surface_token,osary,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osary
low_reliability_or_unlikely,surface_token,oscheor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oscheor
low_reliability_or_unlikely,surface_token,oschoer,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oschoer
low_reliability_or_unlikely,surface_token,oschotshl,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oschotshl
low_reliability_or_unlikely,surface_token,oschy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oschy
low_reliability_or_unlikely,surface_token,osdaiin,R10,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osdaiin
low_reliability_or_unlikely,surface_token,oshar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oshar
low_reliability_or_unlikely,surface_token,osheal,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osheal
low_reliability_or_unlikely,surface_token,osheedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osheedy
low_reliability_or_unlikely,surface_token,osheey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osheey
low_reliability_or_unlikely,surface_token,oshesy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oshesy
low_reliability_or_unlikely,surface_token,osho,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osho
low_reliability_or_unlikely,surface_token,oshol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oshol
low_reliability_or_unlikely,surface_token,osocthor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osocthor
low_reliability_or_unlikely,surface_token,osy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,osy
low_reliability_or_unlikely,surface_token,otacphy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otacphy
low_reliability_or_unlikely,surface_token,otaiindaiin,R10,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaiindaiin
low_reliability_or_unlikely,surface_token,otaiir,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaiir
low_reliability_or_unlikely,surface_token,otaim,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaim
low_reliability_or_unlikely,surface_token,otainy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otainy
low_reliability_or_unlikely,surface_token,otairdy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otairdy
low_reliability_or_unlikely,surface_token,otairo,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otairo
low_reliability_or_unlikely,surface_token,otalalg,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalalg
low_reliability_or_unlikely,surface_token,otalaly,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalaly
low_reliability_or_unlikely,surface_token,otalar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalar
low_reliability_or_unlikely,surface_token,otald,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otald
low_reliability_or_unlikely,surface_token,otaldal,R09,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaldal
low_reliability_or_unlikely,surface_token,otaleky,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaleky
low_reliability_or_unlikely,surface_token,otalody,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalody
low_reliability_or_unlikely,surface_token,otalsar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalsar
low_reliability_or_unlikely,surface_token,otalshdy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalshdy
low_reliability_or_unlikely,surface_token,otalshedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalshedy
low_reliability_or_unlikely,surface_token,otalshy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalshy
low_reliability_or_unlikely,surface_token,otalsy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otalsy
low_reliability_or_unlikely,surface_token,otaraiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaraiin
low_reliability_or_unlikely,surface_token,otaram,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otaram
low_reliability_or_unlikely,surface_token,otarar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otarar
low_reliability_or_unlikely,surface_token,otararain,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otararain
low_reliability_or_unlikely,surface_token,otardaly,R09,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otardaly
low_reliability_or_unlikely,surface_token,otardy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otardy
low_reliability_or_unlikely,surface_token,otary,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otary
low_reliability_or_unlikely,surface_token,otay,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otay
low_reliability_or_unlikely,surface_token,otchal,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchal
low_reliability_or_unlikely,surface_token,otchald,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchald
low_reliability_or_unlikely,surface_token,otcham,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcham
low_reliability_or_unlikely,surface_token,otchdal,R09,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchdal
low_reliability_or_unlikely,surface_token,otchdam,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchdam
low_reliability_or_unlikely,surface_token,otchedey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchedey
low_reliability_or_unlikely,surface_token,otcheey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcheey
low_reliability_or_unlikely,surface_token,otcheodar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcheodar
low_reliability_or_unlikely,surface_token,otcheoly,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcheoly
low_reliability_or_unlikely,surface_token,otcheylldy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcheylldy
low_reliability_or_unlikely,surface_token,otcho,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcho
low_reliability_or_unlikely,surface_token,otchodals,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchodals
low_reliability_or_unlikely,surface_token,otcholcheaiin,R07,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcholcheaiin
low_reliability_or_unlikely,surface_token,otcholocthol,R07,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcholocthol
low_reliability_or_unlikely,surface_token,otchoshy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchoshy
low_reliability_or_unlikely,surface_token,otdar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otdar
low_reliability_or_unlikely,surface_token,otdordy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otdordy
low_reliability_or_unlikely,surface_token,oteaiin,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteaiin
low_reliability_or_unlikely,surface_token,oteain,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteain
low_reliability_or_unlikely,surface_token,otechys,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otechys
low_reliability_or_unlikely,surface_token,otedar,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otedar
low_reliability_or_unlikely,surface_token,otedeey,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otedeey
low_reliability_or_unlikely,surface_token,otedol,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otedol
low_reliability_or_unlikely,surface_token,otedyl,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otedyl
low_reliability_or_unlikely,surface_token,otee,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otee
low_reliability_or_unlikely,surface_token,oteeam,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteeam
low_reliability_or_unlikely,surface_token,oteedain,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteedain
low_reliability_or_unlikely,surface_token,oteedal,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteedal
low_reliability_or_unlikely,surface_token,oteeedchey,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteeedchey
low_reliability_or_unlikely,surface_token,oteeey,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteeey
low_reliability_or_unlikely,surface_token,oteeyldaiin,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteeyldaiin
low_reliability_or_unlikely,surface_token,oteodaiin,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteodaiin
low_reliability_or_unlikely,surface_token,oteolair,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteolair
low_reliability_or_unlikely,surface_token,oteor,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteor
low_reliability_or_unlikely,surface_token,otes,R01,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otes
low_reliability_or_unlikely,surface_token,oto,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oto
low_reliability_or_unlikely,surface_token,otoaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otoaiin
low_reliability_or_unlikely,surface_token,otochedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otochedy
low_reliability_or_unlikely,surface_token,otochedysy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otochedysy
low_reliability_or_unlikely,surface_token,otodedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otodedy
low_reliability_or_unlikely,surface_token,otodeeodor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otodeeodor
low_reliability_or_unlikely,surface_token,otodey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otodey
low_reliability_or_unlikely,surface_token,otodol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otodol
low_reliability_or_unlikely,surface_token,otoeeo,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otoeeo
low_reliability_or_unlikely,surface_token,otokol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otokol
low_reliability_or_unlikely,surface_token,otold,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otold
low_reliability_or_unlikely,surface_token,otorain,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otorain
low_reliability_or_unlikely,surface_token,otorchety,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otorchety
low_reliability_or_unlikely,surface_token,otork,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otork
low_reliability_or_unlikely,surface_token,otorkeol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otorkeol
low_reliability_or_unlikely,surface_token,otorshos,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otorshos
low_reliability_or_unlikely,surface_token,otos,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otos
low_reliability_or_unlikely,surface_token,otosaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otosaiin
low_reliability_or_unlikely,surface_token,otosey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otosey
low_reliability_or_unlikely,surface_token,otoshol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otoshol
low_reliability_or_unlikely,surface_token,otosy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otosy
low_reliability_or_unlikely,surface_token,otshal,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otshal
low_reliability_or_unlikely,surface_token,otshdy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otshdy
low_reliability_or_unlikely,surface_token,otsheody,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otsheody
low_reliability_or_unlikely,surface_token,otshor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otshor
low_reliability_or_unlikely,surface_token,otshshdy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otshshdy
low_reliability_or_unlikely,surface_token,otshy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otshy
low_reliability_or_unlikely,surface_token,otyda,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otyda
low_reliability_or_unlikely,surface_token,otydary,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otydary
low_reliability_or_unlikely,surface_token,otydg,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otydg
low_reliability_or_unlikely,surface_token,otykchs,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otykchs
low_reliability_or_unlikely,surface_token,otyky,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otyky
low_reliability_or_unlikely,surface_token,otylor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otylor
low_reliability_or_unlikely,surface_token,otys,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otys
low_reliability_or_unlikely,surface_token,otytchy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otytchy
low_reliability_or_unlikely,surface_token,oydchy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oydchy
low_reliability_or_unlikely,surface_token,oygy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oygy
low_reliability_or_unlikely,surface_token,oykchor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oykchor
low_reliability_or_unlikely,surface_token,oykeey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oykeey
low_reliability_or_unlikely,surface_token,oyteedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oyteedy
low_reliability_or_unlikely,surface_token,oyteey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oyteey
low_reliability_or_unlikely,surface_token,paichy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,paichy
low_reliability_or_unlikely,surface_token,parchdy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,parchdy
low_reliability_or_unlikely,surface_token,pchar,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchar
low_reliability_or_unlikely,surface_token,pchdlar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchdlar
low_reliability_or_unlikely,surface_token,pchdoiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchdoiin
low_reliability_or_unlikely,surface_token,pchdy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchdy
low_reliability_or_unlikely,surface_token,pchear,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchear
low_reliability_or_unlikely,surface_token,pchecfhey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchecfhey
low_reliability_or_unlikely,surface_token,pchedar,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchedar
low_reliability_or_unlikely,surface_token,pchedchdy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchedchdy
low_reliability_or_unlikely,surface_token,pchedeey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchedeey
low_reliability_or_unlikely,surface_token,pcheedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pcheedy
low_reliability_or_unlikely,surface_token,pchey,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchey
low_reliability_or_unlikely,surface_token,pcheykeeor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pcheykeeor
low_reliability_or_unlikely,surface_token,pchodain,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchodain
low_reliability_or_unlikely,surface_token,pchodal,R09,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchodal
low_reliability_or_unlikely,surface_token,pchody,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchody
low_reliability_or_unlikely,surface_token,pchoetal,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchoetal
low_reliability_or_unlikely,surface_token,pchol,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchol
low_reliability_or_unlikely,surface_token,pcholkeedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pcholkeedy
low_reliability_or_unlikely,surface_token,pcholky,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pcholky
low_reliability_or_unlikely,surface_token,pcholor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pcholor
low_reliability_or_unlikely,surface_token,pchom,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchom
low_reliability_or_unlikely,surface_token,pchooiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchooiin
low_reliability_or_unlikely,surface_token,pchoraiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchoraiin
low_reliability_or_unlikely,surface_token,pchsed,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchsed
low_reliability_or_unlikely,surface_token,pchshy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchshy
low_reliability_or_unlikely,surface_token,pchy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pchy
low_reliability_or_unlikely,surface_token,pdalshor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pdalshor
low_reliability_or_unlikely,surface_token,poaly,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,poaly
low_reliability_or_unlikely,surface_token,pochaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pochaiin
low_reliability_or_unlikely,surface_token,pochedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pochedy
low_reliability_or_unlikely,surface_token,pochey,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pochey
low_reliability_or_unlikely,surface_token,podair,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,podair
low_reliability_or_unlikely,surface_token,poeokeey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,poeokeey
low_reliability_or_unlikely,surface_token,poiin,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,poiin
low_reliability_or_unlikely,surface_token,pol,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pol
low_reliability_or_unlikely,surface_token,polaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,polaiin
low_reliability_or_unlikely,surface_token,polar,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,polar
low_reliability_or_unlikely,surface_token,poleedaran,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,poleedaran
low_reliability_or_unlikely,surface_token,polkedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,polkedy
low_reliability_or_unlikely,surface_token,polkiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,polkiin
low_reliability_or_unlikely,surface_token,pollaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pollaiin
low_reliability_or_unlikely,surface_token,polshy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,polshy
low_reliability_or_unlikely,surface_token,polteshol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,polteshol
low_reliability_or_unlikely,surface_token,poly,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,poly
low_reliability_or_unlikely,surface_token,porchey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,porchey
low_reliability_or_unlikely,surface_token,porory,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,porory
low_reliability_or_unlikely,surface_token,porshols,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,porshols
low_reliability_or_unlikely,surface_token,posaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,posaiin
low_reliability_or_unlikely,surface_token,pshar,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pshar
low_reliability_or_unlikely,surface_token,pshdar,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pshdar
low_reliability_or_unlikely,surface_token,pshdy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pshdy
low_reliability_or_unlikely,surface_token,psheedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,psheedy
low_reliability_or_unlikely,surface_token,psheody,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,psheody
low_reliability_or_unlikely,surface_token,pshod,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pshod
low_reliability_or_unlikely,surface_token,pykchy,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pykchy
low_reliability_or_unlikely,surface_token,pysaiinor,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,pysaiinor
low_reliability_or_unlikely,surface_token,q,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,q
low_reliability_or_unlikely,surface_token,qaiin,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qaiin
low_reliability_or_unlikely,surface_token,qchodal,R09,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qchodal
low_reliability_or_unlikely,surface_token,qckhedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qckhedy
low_reliability_or_unlikely,surface_token,qckhsy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qckhsy
low_reliability_or_unlikely,surface_token,qcthdys,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qcthdys
low_reliability_or_unlikely,surface_token,qcthy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qcthy
low_reliability_or_unlikely,surface_token,qear,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qear
low_reliability_or_unlikely,surface_token,qechy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qechy
low_reliability_or_unlikely,surface_token,qeear,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qeear
low_reliability_or_unlikely,surface_token,qeeedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qeeedy
low_reliability_or_unlikely,surface_token,qekchy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qekchy
low_reliability_or_unlikely,surface_token,qekeody,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qekeody
low_reliability_or_unlikely,surface_token,qeol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qeol
low_reliability_or_unlikely,surface_token,qetain,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qetain
low_reliability_or_unlikely,surface_token,qetam,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qetam
low_reliability_or_unlikely,surface_token,qetedy,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qetedy
low_reliability_or_unlikely,surface_token,qey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qey
low_reliability_or_unlikely,surface_token,qkain,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qkain
low_reliability_or_unlikely,surface_token,qkeeey,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qkeeey
low_reliability_or_unlikely,surface_token,qko,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qko
low_reliability_or_unlikely,surface_token,qkol,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qkol
low_reliability_or_unlikely,surface_token,qoain,H07,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qoain
low_reliability_or_unlikely,surface_token,qochy,H07,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qochy
low_reliability_or_unlikely,surface_token,qockhal,H07,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qockhal
low_reliability_or_unlikely,surface_token,qockhed,H07,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qockhed
low_reliability_or_unlikely,surface_token,qockheedy,H21,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qockheedy
