scope_name,scope_type,scope_value,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,dominant_role_share,section_count,currier_count,hand_count,marker_count,top_tokens,induction_votes,loose_induction_votes,mean_induction_match,mean_induction_cluster_purity,induction_detail,tier,reason
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_BEY|T_ey,R06,34,33,12,0.5,6,2,3,1,"olchey, dchey, qochey, yshey, ychey, olshey, dshey, sshey",5,5,0.865,0.509,16:1.000/0.506 24:0.912/0.521 32:0.735/0.505 48:0.912/0.492 64:0.765/0.519,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_BOL|T_or,R06,15,15,5,0.867,5,3,4,1,"dchor, ychor, dshor, ochor, yshor",5,5,0.947,0.55,16:1.000/0.566 24:0.933/0.566 32:0.933/0.564 48:0.933/0.528 64:0.933/0.526,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_BO|T_NONE,R00,18,18,6,0.667,3,2,3,1,"cho, dcho, dsho, ycho, osho, ssho",0,0,0.2,0.496,16:0.056/0.491 24:0.333/0.504 32:0.222/0.503 48:0.056/0.492 64:0.333/0.490,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_BY|T_y,R00,29,28,8,0.793,5,2,3,1,"chy, olchy, dchy, dshy, shchy, orshy, ochy, qochy",0,0,0.248,0.482,16:0.138/0.477 24:0.345/0.484 32:0.310/0.489 48:0.172/0.489 64:0.276/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_DOIL|T_aiin,R10,17,16,5,0.588,4,2,3,1,"odaiin, ydaiin, oldaiin, qodaiin, chdaiin",0,0,0.0,0.469,16:0.000/0.467 24:0.000/0.478 32:0.000/0.458 48:0.000/0.461 64:0.000/0.480,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_DY|T_y,R02,77,71,8,0.701,7,3,6,1,"dy, chdy, shdy, ody, oldy, qody, ddy, ydy",0,0,0.0,0.47,16:0.000/0.455 24:0.000/0.463 32:0.000/0.462 48:0.000/0.470 64:0.000/0.501,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EDY|T_dy,R06,182,145,4,0.5,5,1,4,1,"shedy, chedy, dedy, qoedy",3,5,0.808,0.463,16:0.984/0.444 24:0.753/0.477 32:0.824/0.444 48:0.863/0.457 64:0.615/0.494,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EDY|T_edy,R06,43,41,5,0.791,6,2,4,1,"sheedy, cheedy, qoeedy, oeedy, oleedy",5,5,0.86,0.466,16:0.977/0.451 24:0.744/0.481 32:0.860/0.457 48:0.884/0.466 64:0.837/0.475,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EODY|T_dy,R00,21,20,2,0.667,5,3,6,1,"cheody, sheody",0,0,0.19,0.441,16:0.000/0.437 24:0.429/0.470 32:0.190/0.436 48:0.143/0.417 64:0.190/0.447,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EOL|T_ar,R00,20,19,6,0.8,7,3,4,1,"chear, shear, qeear, cheear, oeear, oear",0,0,0.27,0.453,16:0.000/0.436 24:0.450/0.484 32:0.450/0.434 48:0.200/0.443 64:0.250/0.469,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EOL|T_ol,R00,46,44,8,0.587,5,2,5,1,"cheol, sheol, sheeol, cheeol, deeol, qeol, deol, eol",0,0,0.152,0.461,16:0.000/0.452 24:0.152/0.472 32:0.239/0.461 48:0.130/0.468 64:0.239/0.452,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EOL|T_or,R00,26,25,6,0.654,5,2,3,1,"cheor, sheor, cheeor, qoeeor, eeor, sheeor",0,0,0.231,0.468,16:0.038/0.452 24:0.423/0.492 32:0.308/0.451 48:0.115/0.478 64:0.269/0.467,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EO|T_NONE,R00,15,15,4,0.533,3,2,3,1,"sheo, cheo, cheeo, sheeo",1,2,0.293,0.465,16:0.000/0.460 24:0.333/0.485 32:0.533/0.460 48:0.000/0.452 64:0.600/0.467,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EX|T_NONE,R00,19,19,11,0.895,5,3,4,1,"chees, ches, oeees, eees, sheees, oreees, oleeeb, es",0,0,0.274,0.462,16:0.053/0.463 24:0.474/0.479 32:0.263/0.448 48:0.263/0.452 64:0.316/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EY|T_ey,R06,57,52,5,0.895,6,2,4,1,"sheey, cheey, qoeey, deey, oleey",3,5,0.853,0.492,16:0.982/0.439 24:0.842/0.480 32:0.649/0.444 48:0.895/0.466 64:0.895/0.630,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_EY|T_y,R06,95,89,3,0.989,6,3,6,1,"chey, shey, qey",4,5,0.874,0.522,16:0.979/0.443 24:0.905/0.489 32:0.653/0.450 48:0.874/0.469 64:0.958/0.757,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_LBEDY|T_edy,R00,43,42,6,1.0,4,2,3,1,"lchedy, lshedy, qolchedy, rchedy, qorchedy, rshedy",0,0,0.302,0.472,16:0.140/0.464 24:0.488/0.477 32:0.279/0.468 48:0.233/0.470 64:0.372/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_LBEY|T_ey,R00,24,23,5,0.833,3,1,3,1,"lshey, lchey, qolchey, rchey, llchey",0,0,0.25,0.465,16:0.083/0.465 24:0.333/0.477 32:0.292/0.465 48:0.167/0.446 64:0.375/0.474,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_LOIL|T_aiin,R00,16,16,5,0.875,4,2,4,1,"raiin, dlaiin, rlaiin, laiin, qolaiin",0,0,0.25,0.455,16:0.062/0.456 24:0.375/0.472 32:0.312/0.460 48:0.125/0.437 64:0.375/0.450,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_LY|T_y,R06,24,24,5,0.583,5,2,4,1,"oly, ory, ly, qoly, ry",0,2,0.442,0.482,16:0.583/0.456 24:0.375/0.465 32:0.333/0.485 48:0.417/0.506 64:0.500/0.499,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_L|T_NONE,R06,16,16,2,0.625,3,2,3,1,"l, r",0,3,0.613,0.454,16:1.000/0.450 24:0.438/0.458 32:0.500/0.436 48:0.812/0.436 64:0.312/0.491,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_ODOIL|T_aiin,R00,15,14,5,0.6,2,2,2,1,"chodaiin, sodaiin, shodaiin, dodaiin, yodaiin",0,0,0.267,0.497,16:0.200/0.508 24:0.467/0.509 32:0.267/0.490 48:0.133/0.509 64:0.267/0.472,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_ODY|T_dy,R00,23,23,3,0.696,5,2,4,1,"chody, shody, dady",0,0,0.287,0.466,16:0.174/0.464 24:0.478/0.473 32:0.261/0.465 48:0.304/0.467 64:0.217/0.463,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OEL|T_in,R06,85,75,9,0.882,7,3,4,1,"dain, sain, ain, olain, oain, shain, chain, qoain",5,5,0.866,0.51,16:0.976/0.507 24:0.847/0.517 32:0.776/0.505 48:0.929/0.502 64:0.800/0.520,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OEL|T_r,R06,19,18,3,0.789,4,2,4,1,"dair, sair, air",5,5,0.863,0.523,16:0.947/0.513 24:0.947/0.521 32:0.737/0.514 48:0.947/0.524 64:0.737/0.545,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OIL|T_iin,R10,251,211,14,0.53,7,3,6,1,"daiin, aiin, saiin, chaiin, soiin, oraiin, qoaiin, olaiin",0,0,0.088,0.524,16:0.000/0.473 24:0.000/0.488 32:0.000/0.466 48:0.000/0.483 64:0.438/0.709,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OLY|T_y,R00,26,25,12,0.462,6,3,5,1,"dary, daly, chory, choly, aly, chary, chorly, olaly",5,5,0.7,0.484,16:0.654/0.482 24:0.769/0.461 32:0.769/0.492 48:0.615/0.503 64:0.692/0.485,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OL|T_l,R06,331,246,16,0.438,7,3,6,1,"chol, ol, dal, al, qol, shol, dol, sol",4,5,0.857,0.464,16:0.946/0.456 24:0.843/0.447 32:0.900/0.483 48:0.873/0.469 64:0.722/0.463,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OL|T_m,R06,43,41,13,0.721,7,3,4,1,"dam, am, om, olam, oram, cham, sham, chom",0,1,0.377,0.48,16:0.628/0.449 24:0.279/0.465 32:0.256/0.490 48:0.419/0.518 64:0.302/0.479,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_OL|T_r,R06,245,194,16,0.731,7,3,6,1,"ar, or, chor, dar, dor, sar, char, shor",5,5,0.799,0.481,16:0.931/0.467 24:0.714/0.481 32:0.820/0.484 48:0.833/0.500 64:0.698/0.472,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_XO|T_NONE,R06,23,22,2,0.957,3,2,2,1,"sho, chso",5,5,0.896,0.503,16:1.000/0.504 24:0.826/0.515 32:0.826/0.503 48:0.913/0.495 64:0.913/0.497,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_XY|T_y,R06,20,20,2,1.0,5,2,3,1,"shy, sy",1,4,0.63,0.463,16:0.950/0.436 24:0.550/0.466 32:0.500/0.459 48:0.700/0.455 64:0.450/0.497,low_reliability_or_unlikely,does not meet good candidate thresholds
line_marker,line_marker_family,paragraph_continuation,stolfi_inspired_signature,NG|S_X|T_NONE,R06,29,29,2,0.931,4,2,3,1,"s, g",1,2,0.552,0.455,16:0.966/0.423 24:0.276/0.456 32:0.483/0.461 48:0.655/0.465 64:0.379/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,chedy,R02,37,33,1,1.0,1,1,1,2,chedy,0,0,0.059,0.458,16:0.000/0.447 24:0.000/0.470 32:0.000/0.445 48:0.000/0.447 64:0.297/0.483,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,okedy,R00,21,18,1,1.0,1,1,1,2,okedy,0,1,0.629,0.388,16:0.571/0.376 24:0.905/0.445 32:0.476/0.345 48:0.714/0.375 64:0.476/0.401,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,okeedy,R00,17,16,1,1.0,1,1,1,2,okeedy,1,5,0.753,0.434,16:0.706/0.425 24:0.765/0.469 32:0.706/0.412 48:0.824/0.422 64:0.765/0.443,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,ol,R06,38,32,1,1.0,1,1,1,1,ol,5,5,0.832,0.476,16:0.868/0.460 24:0.816/0.460 32:0.868/0.490 48:0.842/0.490 64:0.763/0.481,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qokain,H08,35,33,1,1.0,1,1,1,1,qokain,0,1,0.491,0.38,16:0.286/0.347 24:0.571/0.450 32:0.371/0.404 48:0.543/0.345 64:0.686/0.355,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qokedy,H12,53,41,1,1.0,1,1,1,2,qokedy,0,0,0.0,0.34,16:0.000/0.305 24:0.000/0.426 32:0.000/0.300 48:0.000/0.335 64:0.000/0.333,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qokeedy,H01,46,37,1,1.0,1,1,1,1,qokeedy,0,0,0.061,0.35,16:0.000/0.310 24:0.000/0.418 32:0.304/0.331 48:0.000/0.344 64:0.000/0.349,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qokeey,H08,25,22,1,1.0,1,1,1,2,qokeey,0,0,0.48,0.379,16:0.440/0.386 24:0.480/0.425 32:0.520/0.394 48:0.400/0.342 64:0.560/0.348,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qoky,H01,24,24,1,1.0,1,1,1,2,qoky,0,0,0.0,0.441,16:0.000/0.413 24:0.000/0.527 32:0.000/0.416 48:0.000/0.440 64:0.000/0.410,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qol,R00,18,16,1,1.0,1,1,1,1,qol,0,0,0.156,0.448,16:0.000/0.454 24:0.222/0.428 32:0.056/0.478 48:0.222/0.444 64:0.278/0.435,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,qoteedy,H01,15,13,1,1.0,1,1,1,1,qoteedy,0,0,0.12,0.325,16:0.000/0.324 24:0.000/0.333 32:0.067/0.296 48:0.000/0.291 64:0.533/0.383,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,shedy,R06,54,48,1,1.0,1,1,1,2,shedy,4,5,0.907,0.468,16:1.000/0.448 24:0.815/0.482 32:0.963/0.452 48:0.944/0.466 64:0.815/0.493,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,surface_token,shey,R06,15,15,1,1.0,1,1,1,1,shey,5,5,0.973,0.523,16:1.000/0.450 24:1.000/0.523 32:0.867/0.453 48:1.000/0.511 64:1.000/0.680,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,chol,R07,55,45,1,1.0,1,1,1,1,chol,0,0,0.0,0.442,16:0.000/0.443 24:0.000/0.419 32:0.000/0.466 48:0.000/0.443 64:0.000/0.441,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,chor,R11,35,34,1,1.0,1,1,1,3,chor,0,0,0.0,0.454,16:0.000/0.446 24:0.000/0.452 32:0.000/0.473 48:0.000/0.458 64:0.000/0.439,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,cthol,R07,15,15,1,1.0,1,1,1,1,cthol,0,0,0.0,0.379,16:0.000/0.345 24:0.000/0.351 32:0.000/0.357 48:0.000/0.384 64:0.000/0.460,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,cthy,R04,15,15,1,1.0,1,1,1,2,cthy,0,0,0.0,0.383,16:0.000/0.330 24:0.000/0.339 32:0.000/0.421 48:0.000/0.407 64:0.000/0.418,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,daiin,R10,73,62,1,1.0,1,1,1,3,daiin,1,1,0.175,0.511,16:0.000/0.441 24:0.000/0.474 32:0.000/0.431 48:0.000/0.454 64:0.877/0.753,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,s,R06,22,22,1,1.0,1,1,1,3,s,1,3,0.564,0.461,16:0.955/0.427 24:0.273/0.466 32:0.500/0.469 48:0.682/0.468 64:0.409/0.474,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,H|A,surface_token,sho,R06,18,17,1,1.0,1,1,1,1,sho,5,5,0.933,0.523,16:1.000/0.522 24:0.889/0.534 32:0.833/0.524 48:1.000/0.519 64:0.944/0.518,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,aiin,R06,24,19,1,1.0,1,1,1,1,aiin,4,5,0.842,0.519,16:1.000/0.454 24:0.875/0.468 32:0.500/0.456 48:0.833/0.462 64:1.000/0.755,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,al,R06,18,17,1,1.0,1,1,2,1,al,4,5,0.856,0.464,16:0.944/0.448 24:0.833/0.456 32:0.944/0.473 48:0.889/0.473 64:0.667/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,ar,R06,25,21,1,1.0,1,1,1,1,ar,4,5,0.792,0.474,16:0.960/0.446 24:0.800/0.488 32:0.680/0.457 48:0.880/0.492 64:0.640/0.486,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,chedy,R02,41,34,1,1.0,1,1,2,1,chedy,0,1,0.107,0.458,16:0.000/0.432 24:0.000/0.477 32:0.000/0.435 48:0.000/0.449 64:0.537/0.497,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,chey,R06,31,28,1,1.0,1,1,2,1,chey,3,4,0.787,0.514,16:0.968/0.436 24:0.839/0.475 32:0.419/0.441 48:0.806/0.450 64:0.903/0.768,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,chol,R07,16,16,1,1.0,1,1,2,1,chol,0,0,0.0,0.448,16:0.000/0.439 24:0.000/0.431 32:0.000/0.488 48:0.000/0.451 64:0.000/0.431,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,daiin,R10,22,20,1,1.0,1,1,2,1,daiin,0,0,0.036,0.537,16:0.000/0.514 24:0.000/0.513 32:0.000/0.507 48:0.000/0.469 64:0.182/0.683,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,okaiin,R10,16,16,1,1.0,1,1,1,1,okaiin,0,0,0.0,0.438,16:0.000/0.455 24:0.000/0.475 32:0.000/0.434 48:0.000/0.411 64:0.000/0.413,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,okeey,R06,19,18,1,1.0,1,1,2,1,okeey,0,0,0.0,0.446,16:0.000/0.463 24:0.000/0.424 32:0.000/0.439 48:0.000/0.440 64:0.000/0.464,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,qokaiin,H08,20,19,1,1.0,1,1,1,1,qokaiin,0,0,0.51,0.352,16:0.450/0.351 24:0.350/0.407 32:0.500/0.361 48:0.400/0.302 64:0.850/0.340,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,qokain,H08,18,17,1,1.0,1,1,1,1,qokain,0,0,0.367,0.381,16:0.222/0.363 24:0.389/0.430 32:0.278/0.391 48:0.333/0.365 64:0.611/0.355,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,qokedy,H12,19,18,1,1.0,1,1,2,1,qokedy,0,0,0.0,0.333,16:0.000/0.318 24:0.000/0.396 32:0.000/0.298 48:0.000/0.323 64:0.000/0.331,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,qokeedy,H01,32,26,1,1.0,1,1,2,1,qokeedy,0,0,0.131,0.354,16:0.000/0.356 24:0.000/0.423 32:0.625/0.299 48:0.000/0.356 64:0.031/0.334,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,qokeey,H08,34,28,1,1.0,1,1,1,1,qokeey,0,0,0.453,0.394,16:0.382/0.364 24:0.382/0.441 32:0.441/0.412 48:0.412/0.375 64:0.647/0.379,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,S|B,surface_token,shedy,R06,19,17,1,1.0,1,1,2,1,shedy,1,4,0.747,0.454,16:0.947/0.441 24:0.737/0.456 32:0.737/0.432 48:0.842/0.446 64:0.474/0.495,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,T|B,surface_token,shedy,R06,16,12,1,1.0,1,1,2,2,shedy,4,5,0.887,0.475,16:1.000/0.440 24:0.938/0.492 32:0.750/0.458 48:1.000/0.484 64:0.750/0.503,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,conservative_morphology,a|iin|O,R10,57,47,8,0.509,1,1,1,3,"daiin, saiin, okaiin, qokaiin, aiin, olaiin, otaiin, qotaiin",0,0,0.049,0.466,16:0.000/0.433 24:0.000/0.453 32:0.000/0.435 48:0.000/0.450 64:0.246/0.558,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,conservative_morphology,a|in|O,H08,82,65,9,0.427,1,1,1,2,"qokain, dain, okain, sain, otain, qotain, shain, orain",0,0,0.222,0.423,16:0.122/0.408 24:0.244/0.457 32:0.159/0.423 48:0.244/0.405 64:0.341/0.419,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,conservative_morphology,a|l|O,H08,60,47,9,0.333,1,1,1,4,"qokal, dal, qotal, otal, chal, okal, sal, al",0,0,0.18,0.439,16:0.167/0.412 24:0.217/0.457 32:0.117/0.446 48:0.167/0.430 64:0.233/0.450,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,conservative_morphology,a|r|O,R06,42,38,9,0.452,1,1,1,3,"dar, qokar, otar, sar, okar, qotar, ar, char",0,0,0.438,0.426,16:0.476/0.407 24:0.452/0.447 32:0.452/0.431 48:0.429/0.416 64:0.381/0.429,low_reliability_or_unlikely,does not meet good candidate thresholds
section_currier,section_currier,B|B,conservative_morphology,ch|dy|B,R00,16,14,6,0.5,1,1,1,5,"qokchdy, okchdy, otchdy, dchdy, qotchdy, olchdy",5,5,0.688,0.507,16:0.688/0.481 24:0.688/0.547 32:0.688/0.469 48:0.688/0.526 64:0.688/0.513,low_reliability_or_unlikely,does not meet good candidate thresholds
