occurrence_id,loc,folio,line_order,token_position,token,role,meta_I,meta_L,meta_H,line_marker_family,assigned_tier,assigned_lens,assigned_unit,assigned_scope,assigned_role
6237,"f84v.26,+P0",f84v,3265,5,otedy,R01,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,otedy,meta_L=B,R01
6238,"f84v.26,+P0",f84v,3265,6,olchedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6239,"f84v.27,+P0",f84v,3266,1,y,R06,B,B,2,paragraph_continuation,reliable_global,surface_token,y,global=global,R06
6240,"f84v.27,+P0",f84v,3266,2,or,R06,B,B,2,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
6241,"f84v.27,+P0",f84v,3266,3,shedy,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
6242,"f84v.27,+P0",f84v,3266,4,qolkeedy,H21,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6243,"f84v.27,+P0",f84v,3266,5,olchedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6244,"f84v.27,+P0",f84v,3266,6,olkal,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6245,"f84v.28,+P0",f84v,3267,1,dal,R09,B,B,2,paragraph_continuation,reliable_global,surface_token,dal,global=global,R09
6246,"f84v.28,+P0",f84v,3267,2,shedy,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
6247,"f84v.28,+P0",f84v,3267,3,qokedy,H12,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6248,"f84v.28,+P0",f84v,3267,4,shedy,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
6249,"f84v.28,+P0",f84v,3267,5,dain,R06,B,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
6250,"f84v.28,+P0",f84v,3267,6,daiin,R10,B,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
6251,"f84v.29,+P0",f84v,3268,1,sain,R06,B,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
6252,"f84v.29,+P0",f84v,3268,2,shedy,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
6253,"f84v.29,+P0",f84v,3268,3,qokeey,H08,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
6254,"f84v.29,+P0",f84v,3268,4,daiin,R10,B,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
6255,"f84v.29,+P0",f84v,3268,5,okedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
6256,"f84v.29,+P0",f84v,3268,6,oldy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6257,"f84v.31,+P0",f84v,3270,1,chal,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6258,"f84v.31,+P0",f84v,3270,2,daiin,R10,B,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
6259,"f84v.31,+P0",f84v,3270,3,otal,R01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6260,"f84v.31,+P0",f84v,3270,4,chdy,R02,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
6261,"f84v.31,+P0",f84v,3270,5,otal,R01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6262,"f84v.31,+P0",f84v,3270,6,chckhor,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6263,"f84v.31,+P0",f84v,3270,7,aly,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6264,"f84v.32,+P0",f84v,3271,1,qokedy,H12,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6265,"f84v.32,+P0",f84v,3271,2,shey,R06,B,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
6266,"f84v.32,+P0",f84v,3271,3,kal,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6267,"f84v.32,+P0",f84v,3271,4,okedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
6268,"f84v.32,+P0",f84v,3271,5,yfchedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6269,"f84v.32,+P0",f84v,3271,6,tedy,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6270,"f84v.32,+P0",f84v,3271,7,lolor,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6271,"f84v.33,+P0",f84v,3272,1,shedy,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
6272,"f84v.33,+P0",f84v,3272,2,qokey,H08,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6273,"f84v.33,+P0",f84v,3272,3,qokedy,H12,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6274,"f84v.33,+P0",f84v,3272,4,chey,R06,B,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
6275,"f84v.33,+P0",f84v,3272,5,dar,R06,B,B,2,paragraph_continuation,reliable_global,surface_token,dar,global=global,R06
6276,"f84v.33,+P0",f84v,3272,6,okey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6277,"f84v.33,+P0",f84v,3272,7,okeshy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6278,"f84v.33,+P0",f84v,3272,8,olchy,R00,B,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_BY|T_y,global=global,R00
6279,"f84v.34,+P0",f84v,3273,1,qokain,H08,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6280,"f84v.34,+P0",f84v,3273,2,ol,R06,B,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
6281,"f84v.34,+P0",f84v,3273,3,chedy,R02,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
6282,"f84v.34,+P0",f84v,3273,4,alchey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6283,"f84v.34,+P0",f84v,3273,5,sal,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6284,"f84v.34,+P0",f84v,3273,6,or,R06,B,B,2,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
6285,"f84v.34,+P0",f84v,3273,7,chdy,R02,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
6286,"f84v.34,+P0",f84v,3273,8,dchey,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6287,"f84v.34,+P0",f84v,3273,9,okey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6288,"f84v.34,+P0",f84v,3273,10,lchy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6289,"f84v.38,+P0",f84v,3277,1,qokchey,H08,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6290,"f84v.38,+P0",f84v,3277,2,qokeedy,H01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6291,"f84v.38,+P0",f84v,3277,3,okedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
6292,"f84v.38,+P0",f84v,3277,4,dolor,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6293,"f84v.38,+P0",f84v,3277,5,ol,R06,B,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
6294,"f84v.38,+P0",f84v,3277,6,chedy,R02,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
6295,"f84v.38,+P0",f84v,3277,7,oteol,R01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6296,"f84v.38,+P0",f84v,3277,8,olol,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6297,"f84v.39,+P0",f84v,3278,1,lshedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,broad_shape,LB|edy,meta_L=B,R00
6298,"f84v.39,+P0",f84v,3278,2,qol,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6299,"f84v.39,+P0",f84v,3278,3,aiin,R06,B,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
6300,"f84v.39,+P0",f84v,3278,4,okey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6301,"f84v.39,+P0",f84v,3278,5,olchey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6302,"f84v.39,+P0",f84v,3278,6,lchey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6303,"f84v.39,+P0",f84v,3278,7,olshedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6304,"f84v.39,+P0",f84v,3278,8,shckhy,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6305,"f84v.39,+P0",f84v,3278,9,soly,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6306,"f84v.43,+Pb",f84v,3282,1,ydairol,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6307,"f84v.44,+Pb",f84v,3283,1,ychckhy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6308,"f84v.45,+Pb",f84v,3284,1,dshedy,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6309,"f84v.46,@Pb",f84v,3285,1,okchdy,R00,B,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6310,"f84v.47,+Pb",f84v,3286,1,solchey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6311,"f84v.49,+Pb",f84v,3288,1,darchy,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6312,"f84v.51,+Pb",f84v,3290,1,ochedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6313,"f84v.6,+P0",f84v,3245,1,ykeedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6314,"f84v.6,+P0",f84v,3245,2,qoeedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6315,"f84v.6,+P0",f84v,3245,3,olkeey,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6316,"f84v.6,+P0",f84v,3245,4,sheky,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6317,"f84v.6,+P0",f84v,3245,5,qokeey,H08,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
6318,"f84v.7,+P0",f84v,3246,1,poiin,R06,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6319,"f84v.7,+P0",f84v,3246,2,olkedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6320,"f84v.7,+P0",f84v,3246,3,okedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
6321,"f84v.7,+P0",f84v,3246,4,qoky,H01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6322,"f84v.7,+P0",f84v,3246,5,okdy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6323,"f84v.7,+P0",f84v,3246,6,qokey,H08,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6324,"f84v.8,+P0",f84v,3247,1,qokedy,H12,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6325,"f84v.8,+P0",f84v,3247,2,okedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
6326,"f84v.8,+P0",f84v,3247,3,qokeedy,H01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6327,"f84v.8,+P0",f84v,3247,4,okeedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okeedy,meta_L=B,R00
6328,"f84v.8,+P0",f84v,3247,5,shedy,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
6329,"f84v.8,+P0",f84v,3247,6,qoky,H01,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6330,"f84v.9,+P0",f84v,3248,1,eol,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6331,"f84v.9,+P0",f84v,3248,2,qolchey,H07,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6332,"f84v.9,+P0",f84v,3248,3,okeedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okeedy,meta_L=B,R00
6333,"f84v.9,+P0",f84v,3248,4,saiin,R06,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,saiin,meta_L=B,R06
6334,"f84v.9,+P0",f84v,3248,5,okeedy,R00,B,B,2,paragraph_continuation,reliable_conditioned,surface_token,okeedy,meta_L=B,R00
6335,"f84v.9,+P0",f84v,3248,6,chkeedy,R00,B,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6336,"f85r1.19,+Pr",f85r1,3309,1,okchy,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6337,"f85r1.19,+Pr",f85r1,3309,2,okchdy,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6338,"f85r1.19,+Pr",f85r1,3309,3,otchedy,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6339,"f85r1.19,+Pr",f85r1,3309,4,dam,R06,T,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,dam,global=global,R06
6340,"f85r1.19,+Pr",f85r1,3309,5,lam,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6341,"f85r1.7,+P0",f85r1,3297,1,pchedy,R06,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6342,"f85r1.7,+P0",f85r1,3297,2,oraiin,R10,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6343,"f85r1.7,+P0",f85r1,3297,3,shefchdy,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6344,"f85r1.7,+P0",f85r1,3297,4,qopar,H07,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6345,"f85r1.7,+P0",f85r1,3297,5,sheedy,R06,T,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,sheedy,global=global,R06
6346,"f85r1.7,+P0",f85r1,3297,6,qokedy,H12,T,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6347,"f85r1.7,+P0",f85r1,3297,7,qotchedy,H15,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6348,"f85r1.7,+P0",f85r1,3297,8,kchdar,R06,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6349,"f85r1.7,+P0",f85r1,3297,9,ypchdyldo,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6350,"f85r1.8,+P0",f85r1,3298,1,daiin,R10,T,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
6351,"f85r1.8,+P0",f85r1,3298,2,chckhdy,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6352,"f85r1.8,+P0",f85r1,3298,3,qotchdy,H14,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6353,"f85r1.8,+P0",f85r1,3298,4,opchsd,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6354,"f85r1.8,+P0",f85r1,3298,5,qokchdy,H09,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6355,"f85r1.8,+P0",f85r1,3298,6,otchy,R01,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6356,"f85r1.8,+P0",f85r1,3298,7,qodal,R09,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6357,"f85r1.8,+P0",f85r1,3298,8,daiin,R10,T,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
6358,"f85r1.8,+P0",f85r1,3298,9,dal,R09,T,B,2,paragraph_continuation,reliable_global,surface_token,dal,global=global,R09
6359,"f85r1.8,+P0",f85r1,3298,10,shdar,R06,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6360,"f85r1.8,+P0",f85r1,3298,11,oram,R00,T,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6361,"f85r2.23,+Pb",f85r2,3348,1,ol,R06,C,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
6362,"f85r2.23,+Pb",f85r2,3348,2,lcheol,R00,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6363,"f85r2.23,+Pb",f85r2,3348,3,chol,R07,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6364,"f85r2.23,+Pb",f85r2,3348,4,ol,R06,C,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
6365,"f85r2.23,+Pb",f85r2,3348,5,sheoly,R06,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6366,"f85r2.7,@Pb",f85r2,3332,1,pchedeey,R00,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6367,"f85r2.7,@Pb",f85r2,3332,2,olkey,R00,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6368,"f85r2.7,@Pb",f85r2,3332,3,qokedy,H12,C,B,2,paragraph_start,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6369,"f85r2.7,@Pb",f85r2,3332,4,sheos,R06,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6370,"f85r2.7,@Pb",f85r2,3332,5,fcheey,R06,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6371,"f86v3.1,@Pb",f86v3,3603,1,tchedy,R06,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6372,"f86v3.1,@Pb",f86v3,3603,2,qokeedy,H01,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6373,"f86v3.1,@Pb",f86v3,3603,3,qoedy,R00,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6374,"f86v3.1,@Pb",f86v3,3603,4,qopchy,H07,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6375,"f86v3.1,@Pb",f86v3,3603,5,raiin,R00,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6376,"f86v3.1,@Pb",f86v3,3603,6,olpchey,R00,C,B,2,paragraph_start,low_reliability_or_unassigned,,,,
6377,"f86v3.1,@Pb",f86v3,3603,7,qokaiin,H08,C,B,2,paragraph_start,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
6378,"f86v3.10,+Pb",f86v3,3612,1,ychey,R06,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6379,"f86v3.10,+Pb",f86v3,3612,2,olkeeey,R00,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6380,"f86v3.10,+Pb",f86v3,3612,3,qotchedy,H15,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6381,"f86v3.10,+Pb",f86v3,3612,4,qokeey,H08,C,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokeey,meta_L=B,H08
6382,"f86v3.10,+Pb",f86v3,3612,5,qotchedar,H13,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6383,"f86v3.10,+Pb",f86v3,3612,6,sheedy,R06,C,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,sheedy,global=global,R06
6384,"f86v3.10,+Pb",f86v3,3612,7,qokaiin,H08,C,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokaiin,meta_L=B,H08
6385,"f86v3.10,+Pb",f86v3,3612,8,qokedy,H12,C,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
6386,"f86v3.10,+Pb",f86v3,3612,9,ykaiin,R06,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6387,"f86v3.10,+Pb",f86v3,3612,10,qotaiior,H13,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6388,"f86v3.10,+Pb",f86v3,3612,11,am,R06,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6389,"f86v3.14,+Pb",f86v3,3616,1,ar,R06,C,B,2,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
6390,"f86v3.14,+Pb",f86v3,3616,2,aiin,R06,C,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
6391,"f86v3.14,+Pb",f86v3,3616,3,shodain,R05,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6392,"f86v3.14,+Pb",f86v3,3616,4,shor,R06,C,B,2,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,NG|S_OL|T_r,meta_H=2,R06
6393,"f86v3.14,+Pb",f86v3,3616,5,chalkar,R00,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6394,"f86v3.14,+Pb",f86v3,3616,6,shekshol,R08,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6395,"f86v3.14,+Pb",f86v3,3616,7,okchor,R00,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6396,"f86v3.17,+P0",f86v3,3619,1,dsheody,R00,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6397,"f86v3.17,+P0",f86v3,3619,2,qokchey,H08,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6398,"f86v3.17,+P0",f86v3,3619,3,dal,R09,C,B,2,paragraph_continuation,reliable_global,surface_token,dal,global=global,R09
6399,"f86v3.17,+P0",f86v3,3619,4,or,R06,C,B,2,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
6400,"f86v3.17,+P0",f86v3,3619,5,odaiin,R10,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6401,"f86v3.17,+P0",f86v3,3619,6,sar,R06,C,B,2,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,NG|S_OL|T_r,meta_H=2,R06
6402,"f86v3.20,+P0",f86v3,3622,1,lshodair,R00,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
6403,"f86v3.20,+P0",f86v3,3622,2,ykcho,R06,C,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
