loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,has_gallows,conservative_family_key,broad_shape_family_key,stolfi_signature_key,full_terminal_class,full_body_shape,surface_token_key
"f47r.11,+P0",f47r,1154,4,daiiny,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,aiin,y,OIL,OILY,NONE,0,aiin|y|OIL,OIL|y,NG|S_OILY|T_y,y,DOIL,daiiny
"f47v.6,+P0",f47v,1160,1,chody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,dy,O,ODY,NONE,0,o|dy|O,O|dy,NG|S_ODY|T_dy,dy,BO,chody
"f47v.6,+P0",f47v,1160,2,cheor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,or,E,EOL,NONE,0,e|or|E,E|or,NG|S_EOL|T_or,or,BE,cheor
"f47v.6,+P0",f47v,1160,3,saiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,X,saiin
"f47v.6,+P0",f47v,1160,4,dochod,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,ochod,NONE,OBOD,OBOD,NONE,0,ochod|NONE|OBOD,OBOD|NONE,NG|S_OBOD|T_NONE,NONE,DOBOD,dochod
"f47v.6,+P0",f47v,1160,5,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol
"f47v.7,+P0",f47v,1161,1,pchodaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,pchod,aiin,GBOD,GBODOIL,p,1,pchod|aiin|GBOD,GBOD|aiin,G_p|S_GBODOIL|T_aiin,aiin,GBOD,pchodaiin
"f47v.7,+P0",f47v,1161,2,dair,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,ai,r,OE,OEL,NONE,0,ai|r|OE,OE|r,NG|S_OEL|T_r,r,DOE,dair
"f47v.7,+P0",f47v,1161,3,dcthy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,cth,y,XGX,XGXY,t,1,cth|y|XGX,XGX|y,G_t|S_XGXY|T_y,y,DXGX,dcthy
"f49r.10,+P0",f49r,1198,1,sho,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,ho,NONE,XO,XO,NONE,0,ho|NONE|XO,XO|NONE,NG|S_XO|T_NONE,NONE,BO,sho
"f49r.10,+P0",f49r,1198,2,r,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,r,NONE,L,L,NONE,0,r|NONE|L,L|NONE,NG|S_L|T_NONE,NONE,L,r
"f49r.10,+P0",f49r,1198,3,choiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,iin,O,OIL,NONE,0,o|iin|O,O|iin,NG|S_OIL|T_iin,iin,BO,choiin
"f49r.10,+P0",f49r,1198,4,shor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,shor
"f49r.10,+P0",f49r,1198,5,shorshy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,orsh,y,OLB,OLBY,NONE,0,orsh|y|OLB,OLB|y,NG|S_OLBY|T_y,y,BOLB,shorshy
"f49r.15,+P0",f49r,1203,1,ochol,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,ch,ol,B,BOL,NONE,0,ch|ol|B,B|ol,NG|S_BOL|T_ol,ol,OB,ochol
"f49r.15,+P0",f49r,1203,2,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol
"f49r.15,+P0",f49r,1203,3,chody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,dy,O,ODY,NONE,0,o|dy|O,O|dy,NG|S_ODY|T_dy,dy,BO,chody
"f49r.15,+P0",f49r,1203,4,dchodaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,chod,aiin,BOD,BODOIL,NONE,0,chod|aiin|BOD,BOD|aiin,NG|S_BODOIL|T_aiin,aiin,DBOD,dchodaiin
"f49r.15,+P0",f49r,1203,5,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin
"f49v.1,@L0",f49v,1210,1,f,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,f,NONE,G,G,f,1,f|NONE|G,G|NONE,G_f|S_G|T_NONE,NONE,G,f
"f49v.3,*L0",f49v,1212,1,o,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,NONE,O,O,NONE,0,o|NONE|O,O|NONE,NG|S_O|T_NONE,NONE,O,o
"f49v.5,*L0",f49v,1214,1,r,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,r,NONE,L,L,NONE,0,r|NONE|L,L|NONE,NG|S_L|T_NONE,NONE,L,r
"f49v.7,*L0",f49v,1216,1,y,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,y,NONE,Y,Y,NONE,0,y|NONE|Y,Y|NONE,NG|S_Y|T_NONE,NONE,Y,y
"f49v.8,=P0",f49v,1217,1,okeodsho,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,eodsho,NONE,EODBO,EODBO,k,1,eodsho|NONE|EODBO,EODBO|NONE,G_k|S_EODBO|T_NONE,NONE,OGEODBO,okeodsho
"f49v.8,=P0",f49v,1217,2,chotshol,R08,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,otsh,ol,OGB,OGBOL,t,1,otsh|ol|OGB,OGB|ol,G_t|S_OGBOL|T_ol,ol,BOGB,chotshol
"f49v.8,=P0",f49v,1217,3,dam,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,a,m,O,OL,NONE,0,a|m|O,O|m,NG|S_OL|T_m,m,DO,dam
"f49v.9,*L0",f49v,1218,1,e,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,e,NONE,E,E,NONE,0,e|NONE|E,E|NONE,NG|S_E|T_NONE,NONE,E,e
"f49v.13,*L0",f49v,1221,1,k,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,k,NONE,G,G,k,1,k|NONE|G,G|NONE,G_k|S_G|T_NONE,NONE,G,k
"f49v.15,*L0",f49v,1223,1,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,s,NONE,X,X,NONE,0,s|NONE|X,X|NONE,NG|S_X|T_NONE,NONE,X,s
"f49v.17,*L0",f49v,1225,1,p,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,p,NONE,G,G,p,1,p|NONE|G,G|NONE,G_p|S_G|T_NONE,NONE,G,p
"f49v.18,=P0",f49v,1226,1,ochor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,ch,or,B,BOL,NONE,0,ch|or|B,B|or,NG|S_BOL|T_or,or,OB,ochor
"f49v.18,=P0",f49v,1226,2,sheeod,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,eeod,NONE,EOD,EOD,NONE,0,eeod|NONE|EOD,EOD|NONE,NG|S_EOD|T_NONE,NONE,BEOD,sheeod
"f49v.18,=P0",f49v,1226,3,ksheodl,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_terminal_or_label,H|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ksheod,l,GBEOD,GBEODL,k,1,ksheod|l|GBEOD,GBEOD|l,G_k|S_GBEODL|T_l,l,GBEOD,ksheodl
"f49v.19,*L0",f49v,1227,1,o,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,NONE,O,O,NONE,0,o|NONE|O,O|NONE,NG|S_O|T_NONE,NONE,O,o
"f49v.23,*L0",f49v,1230,1,y,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,y,NONE,Y,Y,NONE,0,y|NONE|Y,Y|NONE,NG|S_Y|T_NONE,NONE,Y,y
"f49v.25,*L0",f49v,1232,1,e,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,e,NONE,E,E,NONE,0,e|NONE|E,E|NONE,NG|S_E|T_NONE,NONE,E,e
"f49v.31,*L0",f49v,1236,1,p,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,label_or_marginal,H|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,p,NONE,G,G,p,1,p|NONE|G,G|NONE,G_p|S_G|T_NONE,NONE,G,p
