lens,loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,role_unit_key
surface_token,"f3v.6,+P0",f3v,87,5,chom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,m,O,OL,NONE,chom
surface_token,"f3v.7,+P0",f3v,88,1,tchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,tch,or,GB,GBOL,t,tchor
surface_token,"f3v.7,+P0",f3v,88,2,otcham,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,cha,m,BO,BOL,t,otcham
surface_token,"f3v.7,+P0",f3v,88,3,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,chor
surface_token,"f3v.7,+P0",f3v,88,4,cfham,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cfha,m,XGXO,XGXOL,f,cfham
surface_token,"f3v.7,+P0",f3v,88,5,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,s,NONE,X,X,NONE,s
surface_token,"f3v.10,+P0",f3v,91,1,ochos,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,chos,NONE,BOX,BOX,NONE,ochos
surface_token,"f3v.10,+P0",f3v,91,2,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,daiin
surface_token,"f3v.10,+P0",f3v,91,3,qokshol,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,sh,ol,B,BOL,k,qokshol
surface_token,"f3v.10,+P0",f3v,91,4,daiim,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,aii,m,OI,OIL,NONE,daiim
surface_token,"f3v.10,+P0",f3v,91,5,chol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,chol
surface_token,"f3v.10,+P0",f3v,91,6,okary,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ar,y,OL,OLY,k,okary
surface_token,"f3v.11,+P0",f3v,92,1,sho,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,ho,NONE,XO,XO,NONE,sho
surface_token,"f3v.11,+P0",f3v,92,2,shockho,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ockho,NONE,OXGXO,OXGXO,k,shockho
surface_token,"f3v.11,+P0",f3v,92,3,ckhy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ckh,y,XGX,XGXY,k,ckhy
surface_token,"f3v.11,+P0",f3v,92,4,tchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,tch,or,GB,GBOL,t,tchor
surface_token,"f3v.11,+P0",f3v,92,5,chodaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,od,aiin,OD,ODOIL,NONE,chodaiin
surface_token,"f3v.11,+P0",f3v,92,6,chom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,m,O,OL,NONE,chom
surface_token,"f4r.7,+P0",f4r,102,1,qotaiin,H13,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qot,a,iin,O,OIL,t,qotaiin
surface_token,"f4r.7,+P0",f4r,102,2,cthol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,ol,XGX,XGXOL,t,cthol
surface_token,"f4r.7,+P0",f4r,102,3,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,daiin
surface_token,"f4r.7,+P0",f4r,102,4,cthom,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ctho,m,XGXO,XGXOL,t,cthom
surface_token,"f4r.12,+P0",f4r,107,1,soiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,o,iin,O,OIL,NONE,soiin
surface_token,"f4r.12,+P0",f4r,107,2,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,iin,O,OIL,NONE,chaiin
surface_token,"f4r.12,+P0",f4r,107,3,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,iin,O,OIL,NONE,chaiin
surface_token,"f4v.1,@P0",f4v,109,1,pchooiin,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,pchoo,iin,GBO,GBOIL,p,pchooiin
surface_token,"f4v.1,@P0",f4v,109,2,ksheo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ksheo,NONE,GBEO,GBEO,k,ksheo
surface_token,"f4v.1,@P0",f4v,109,3,kchoy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,kcho,y,GBO,GBOY,k,kchoy
surface_token,"f4v.1,@P0",f4v,109,4,chopchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,opch,y,OGB,OGBY,p,chopchy
surface_token,"f4v.1,@P0",f4v,109,5,dolds,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,olds,NONE,OLDX,OLDX,NONE,dolds
surface_token,"f4v.1,@P0",f4v,109,6,dlod,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_start,H|A|1|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,lod,NONE,LOD,LOD,NONE,dlod
surface_token,"f4v.2,+P0",f4v,110,1,ol,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,o,l,O,OL,NONE,ol
surface_token,"f4v.2,+P0",f4v,110,2,chey,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,e,y,E,EY,NONE,chey
surface_token,"f4v.2,+P0",f4v,110,3,chy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ch,y,B,BY,NONE,chy
surface_token,"f4v.2,+P0",f4v,110,4,cthy,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cth,y,XGX,XGXY,t,cthy
surface_token,"f4v.2,+P0",f4v,110,5,shkchor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,kch,or,GB,GBOL,k,shkchor
surface_token,"f4v.2,+P0",f4v,110,6,sheo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,eo,NONE,EO,EO,NONE,sheo
surface_token,"f4v.2,+P0",f4v,110,7,cheory,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,eor,y,EOL,EOLY,NONE,cheory
surface_token,"f4v.2,+P0",f4v,110,8,choldy,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,ol,dy,OL,OLDY,NONE,choldy
surface_token,"f4v.6,+P0",f4v,114,1,ytchoy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,tcho,y,GBO,GBOY,t,ytchoy
surface_token,"f4v.6,+P0",f4v,114,2,shokchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,okch,y,OGB,OGBY,k,shokchy
surface_token,"f4v.6,+P0",f4v,114,3,cphody,R05,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cpho,dy,XGXO,XGXODY,p,cphody
surface_token,"f4v.7,+P0",f4v,115,1,torchy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,torch,y,GOLB,GOLBY,t,torchy
surface_token,"f4v.7,+P0",f4v,115,2,sheeor,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ee,or,E,EOL,NONE,sheeor
surface_token,"f4v.7,+P0",f4v,115,3,chor,R11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,chor
surface_token,"f4v.7,+P0",f4v,115,4,chokch,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,okch,NONE,OGB,OGB,k,chokch
surface_token,"f4v.7,+P0",f4v,115,5,cphydy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cphy,dy,XGXY,XGXYDY,p,cphydy
surface_token,"f4v.8,+P0",f4v,116,1,oleeeb,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,eeeb,NONE,EX,EX,NONE,oleeeb
surface_token,"f4v.8,+P0",f4v,116,2,chor,R11,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,r,O,OL,NONE,chor
surface_token,"f4v.8,+P0",f4v,116,3,cthol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cth,ol,XGX,XGXOL,t,cthol
surface_token,"f4v.8,+P0",f4v,116,4,sho,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,ho,NONE,XO,XO,NONE,sho
surface_token,"f4v.8,+P0",f4v,116,5,otor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,o,r,O,OL,t,otor
surface_token,"f4v.8,+P0",f4v,116,6,cthory,R04,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cthor,y,XGXOL,XGXOLY,t,cthory
surface_token,"f4v.13,+P0",f4v,121,1,shody,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,o,dy,O,ODY,NONE,shody
surface_token,"f4v.13,+P0",f4v,121,2,s,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,s,NONE,X,X,NONE,s
surface_token,"f4v.13,+P0",f4v,121,3,cheor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,e,or,E,EOL,NONE,cheor
surface_token,"f4v.13,+P0",f4v,121,4,chokody,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,oko,dy,OGO,OGODY,k,chokody
surface_token,"f4v.13,+P0",f4v,121,5,shodaiin,R05,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,od,aiin,OD,ODOIL,NONE,shodaiin
surface_token,"f4v.13,+P0",f4v,121,6,qoty,H01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,qo,t,y,G,GY,t,qoty
surface_token,"f4v.14,+P0",f4v,122,1,ochody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,cho,dy,BO,BODY,NONE,ochody
surface_token,"f4v.14,+P0",f4v,122,2,chykey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,yk,ey,YG,YGEY,k,chykey
surface_token,"f4v.14,+P0",f4v,122,3,chtody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,to,dy,GO,GODY,t,chtody
surface_token,"f5v.1,@P0",f5v,130,1,kocheor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,koche,or,GOBE,GOBEOL,k,kocheor
surface_token,"f5v.1,@P0",f5v,130,2,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,r,O,OL,NONE,chor
surface_token,"f5v.1,@P0",f5v,130,3,ytchey,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,tch,ey,GB,GBEY,t,ytchey
surface_token,"f5v.1,@P0",f5v,130,4,pshod,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,pshod,NONE,GBOD,GBOD,p,pshod
surface_token,"f5v.1,@P0",f5v,130,5,chols,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,ols,NONE,OLX,OLX,NONE,chols
surface_token,"f5v.1,@P0",f5v,130,6,chodaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,od,aiin,OD,ODOIL,NONE,chodaiin
surface_token,"f5v.1,@P0",f5v,130,7,ytoiiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,toi,iin,GOE,GOIEL,t,ytoiiin
surface_token,"f5v.1,@P0",f5v,130,8,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,a,iin,O,OIL,NONE,daiin
surface_token,"f5v.2,+P0",f5v,131,1,dchol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ch,ol,B,BOL,NONE,dchol
surface_token,"f5v.2,+P0",f5v,131,2,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,l,O,OL,NONE,chol
surface_token,"f5v.2,+P0",f5v,131,3,otaiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,a,iin,O,OIL,t,otaiin
surface_token,"f5v.2,+P0",f5v,131,4,dain,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,a,in,O,OEL,NONE,dain
surface_token,"f5v.2,+P0",f5v,131,5,cthor,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cth,or,XGX,XGXOL,t,cthor
surface_token,"f5v.2,+P0",f5v,131,6,chots,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,ots,NONE,OGX,OGX,t,chots
surface_token,"f5v.2,+P0",f5v,131,7,ychopordg,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,chopordg,NONE,BOGOLDX,BOGOLDX,p,ychopordg
surface_token,"f6r.2,+P0",f6r,137,1,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,daiin
surface_token,"f6r.2,+P0",f6r,137,2,chckhy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,ckh,y,XGX,XGXY,k,chckhy
surface_token,"f6r.2,+P0",f6r,137,3,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,chor
surface_token,"f6r.2,+P0",f6r,137,4,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,chor
surface_token,"f6r.2,+P0",f6r,137,5,kar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,k,ar,G,GOL,k,kar
surface_token,"f6r.2,+P0",f6r,137,6,cthy,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,y,XGX,XGXY,t,cthy
surface_token,"f6r.2,+P0",f6r,137,7,cthor,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,or,XGX,XGXOL,t,cthor
surface_token,"f6r.2,+P0",f6r,137,8,chotols,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,otols,NONE,OGOLX,OGOLX,t,chotols
surface_token,"f6r.6,+P0",f6r,141,1,or,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,r,O,OL,NONE,or
surface_token,"f6r.6,+P0",f6r,141,2,al,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,a,l,O,OL,NONE,al
surface_token,"f6r.6,+P0",f6r,141,3,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,daiin
surface_token,"f6r.6,+P0",f6r,141,4,ckham,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ckha,m,XGXO,XGXOL,k,ckham
surface_token,"f6r.6,+P0",f6r,141,5,okom,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,o,m,O,OL,k,okom
surface_token,"f6r.6,+P0",f6r,141,6,cthaiin,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,aiin,XGX,XGXOIL,t,cthaiin
surface_token,"f6r.6,+P0",f6r,141,7,ydaiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,d,aiin,D,DOIL,NONE,ydaiin
surface_token,"f6r.8,+P0",f6r,143,1,ychol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,ch,ol,B,BOL,NONE,ychol
surface_token,"f6r.8,+P0",f6r,143,2,ckhor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ckh,or,XGX,XGXOL,k,ckhor
surface_token,"f6r.8,+P0",f6r,143,3,pchar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,pch,ar,GB,GBOL,p,pchar
surface_token,"f6r.8,+P0",f6r,143,4,sheo,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,eo,NONE,EO,EO,NONE,sheo
